Level,X,Y,height
0, 45, 48, 18
0, 46, 48, 18
0, 47, 48, 18
0, 32, 49, 16
0, 33, 49, 16
0, 34, 49, 16
0, 35, 49, 16
0, 36, 49, 16
0, 37, 49, 16
0, 38, 49, 16
0, 39, 49, 16
0, 40, 49, 16
0, 41, 49, 16
0, 42, 49, 31
0, 43, 49, 31
0, 44, 49, 18
0, 45, 49, 18
0, 46, 49, 18
0, 47, 49, 18
0, 32, 50, 16
0, 33, 50, 16
0, 34, 50, 16
0, 35, 50, 16
0, 36, 50, 16
0, 37, 50, 16
0, 38, 50, 16
0, 39, 50, 16
0, 40, 50, 16
0, 41, 50, 16
0, 42, 50, 31
0, 43, 50, 31
0, 44, 50, 18
0, 45, 50, 18
0, 46, 50, 18
0, 47, 50, 18
0, 32, 51, 16
0, 33, 51, 16
0, 34, 51, 16
0, 35, 51, 16
0, 36, 51, 16
0, 37, 51, 16
0, 38, 51, 16
0, 39, 51, 16
0, 40, 51, 16
0, 41, 51, 16
0, 42, 51, 31
0, 43, 51, 31
0, 44, 51, 18
0, 45, 51, 18
0, 46, 51, 18
0, 47, 51, 18
0, 32, 52, 31
0, 33, 52, 31
0, 34, 52, 17
0, 35, 52, 17
0, 36, 52, 17
0, 37, 52, 17
0, 38, 52, 17
0, 39, 52, 17
0, 40, 52, 31
0, 41, 52, 31
0, 42, 52, 31
0, 43, 52, 31
0, 44, 52, 18
0, 45, 52, 18
0, 46, 52, 18
0, 47, 52, 18
0, 32, 53, 31
0, 33, 53, 31
0, 34, 53, 18
0, 35, 53, 18
0, 36, 53, 18
0, 37, 53, 18
0, 38, 53, 18
0, 39, 53, 18
0, 40, 53, 31
0, 41, 53, 31
0, 42, 53, 31
0, 43, 53, 31
0, 44, 53, 18
0, 45, 53, 18
0, 46, 53, 18
0, 47, 53, 18
0, 32, 54, 18
0, 33, 54, 18
0, 34, 54, 18
0, 35, 54, 18
0, 36, 54, 18
0, 37, 54, 18
0, 38, 54, 18
0, 39, 54, 18
0, 40, 54, 18
0, 41, 54, 18
0, 42, 54, 18
0, 43, 54, 18
0, 44, 54, 18
0, 45, 54, 18
0, 46, 54, 18
0, 47, 54, 18
0, 32, 55, 18
0, 33, 55, 18
0, 34, 55, 18
0, 35, 55, 18
0, 36, 55, 18
0, 37, 55, 18
0, 38, 55, 18
0, 39, 55, 18
0, 40, 55, 18
0, 41, 55, 18
0, 42, 55, 18
0, 43, 55, 18
0, 44, 55, 18
0, 45, 55, 18
0, 46, 55, 18
0, 47, 55, 18
0, 32, 56, 18
0, 33, 56, 18
0, 34, 56, 18
0, 35, 56, 18
0, 36, 56, 18
0, 37, 56, 18
0, 38, 56, 18
0, 39, 56, 18
0, 40, 56, 18
0, 41, 56, 18
0, 42, 56, 18
0, 43, 56, 18
0, 44, 56, 18
0, 45, 56, 18
0, 46, 56, 18
0, 47, 56, 18
0, 32, 57, 18
0, 33, 57, 18
0, 34, 57, 18
0, 35, 57, 18
0, 36, 57, 18
0, 37, 57, 18
0, 38, 57, 18
0, 39, 57, 18
0, 40, 57, 18
0, 41, 57, 18
0, 42, 57, 18
0, 43, 57, 18
0, 44, 57, 18
0, 45, 57, 18
0, 46, 57, 18
0, 47, 57, 18
0, 32, 58, 19
0, 33, 58, 19
0, 34, 58, 18
0, 35, 58, 18
0, 36, 58, 18
0, 37, 58, 18
0, 38, 58, 18
0, 39, 58, 18
0, 40, 58, 18
0, 41, 58, 18
0, 42, 58, 18
0, 43, 58, 18
0, 44, 58, 18
0, 45, 58, 18
0, 46, 58, 18
0, 47, 58, 18
0, 32, 59, 20
0, 33, 59, 20
0, 34, 59, 18
0, 35, 59, 18
0, 36, 59, 18
0, 37, 59, 18
0, 38, 59, 18
0, 39, 59, 18
0, 40, 59, 18
0, 41, 59, 18
0, 42, 59, 18
0, 43, 59, 18
0, 44, 59, 18
0, 45, 59, 18
0, 46, 59, 18
0, 47, 59, 18
0, 32, 60, 21
0, 33, 60, 21
0, 34, 60, 18
0, 35, 60, 18
0, 36, 60, 18
0, 37, 60, 18
0, 38, 60, 18
0, 39, 60, 18
0, 40, 60, 18
0, 41, 60, 18
0, 42, 60, 18
0, 43, 60, 18
0, 44, 60, 18
0, 45, 60, 18
0, 46, 60, 18
0, 47, 60, 18
0, 32, 61, 22
0, 33, 61, 22
0, 34, 61, 18
0, 35, 61, 18
0, 36, 61, 18
0, 37, 61, 18
0, 38, 61, 18
0, 39, 61, 18
0, 40, 61, 18
0, 41, 61, 18
0, 42, 61, 18
0, 43, 61, 18
0, 44, 61, 18
0, 45, 61, 18
0, 46, 61, 18
0, 47, 61, 18
0, 32, 62, 22
0, 33, 62, 22
0, 34, 62, 18
0, 35, 62, 18
0, 36, 62, 18
0, 37, 62, 18
0, 38, 62, 18
0, 39, 62, 18
0, 40, 62, 18
0, 41, 62, 18
0, 42, 62, 18
0, 43, 62, 18
0, 44, 62, 18
0, 45, 62, 18
0, 46, 62, 18
0, 47, 62, 18
0, 32, 63, 22
0, 33, 63, 22
0, 34, 63, 18
0, 35, 63, 18
0, 36, 63, 18
0, 37, 63, 18
0, 38, 63, 18
0, 39, 63, 18
0, 40, 63, 18
0, 41, 63, 18
0, 42, 63, 18
0, 43, 63, 18
0, 44, 63, 18
0, 45, 63, 18
0, 46, 63, 18
0, 47, 63, 18
0, 48, 48, 18
0, 49, 48, 18
0, 50, 48, 18
0, 51, 48, 18
0, 52, 48, 18
0, 53, 48, 18
0, 54, 48, 18
0, 55, 48, 18
0, 56, 48, 19
0, 57, 48, 20
0, 58, 48, 21
0, 59, 48, 22
0, 60, 48, 22
0, 61, 48, 22
0, 62, 48, 22
0, 63, 48, 22
0, 48, 49, 18
0, 49, 49, 18
0, 50, 49, 18
0, 51, 49, 18
0, 52, 49, 18
0, 53, 49, 18
0, 54, 49, 18
0, 55, 49, 18
0, 56, 49, 19
0, 57, 49, 20
0, 58, 49, 21
0, 59, 49, 22
0, 60, 49, 22
0, 61, 49, 22
0, 62, 49, 22
0, 63, 49, 22
0, 48, 50, 18
0, 49, 50, 18
0, 50, 50, 18
0, 51, 50, 18
0, 52, 50, 18
0, 53, 50, 18
0, 54, 50, 18
0, 55, 50, 18
0, 56, 50, 31
0, 57, 50, 31
0, 58, 50, 31
0, 59, 50, 31
0, 60, 50, 31
0, 61, 50, 31
0, 62, 50, 31
0, 63, 50, 31
0, 48, 51, 18
0, 49, 51, 18
0, 50, 51, 18
0, 51, 51, 18
0, 52, 51, 18
0, 53, 51, 18
0, 54, 51, 18
0, 55, 51, 18
0, 56, 51, 31
0, 57, 51, 31
0, 58, 51, 31
0, 59, 51, 31
0, 60, 51, 31
0, 61, 51, 31
0, 62, 51, 31
0, 63, 51, 31
0, 48, 52, 18
0, 49, 52, 18
0, 50, 52, 18
0, 51, 52, 18
0, 52, 52, 18
0, 53, 52, 18
0, 54, 52, 18
0, 55, 52, 18
0, 56, 52, 18
0, 57, 52, 18
0, 58, 52, 18
0, 59, 52, 18
0, 60, 52, 18
0, 61, 52, 18
0, 62, 52, 31
0, 63, 52, 31
0, 48, 53, 18
0, 49, 53, 18
0, 50, 53, 18
0, 51, 53, 18
0, 52, 53, 18
0, 53, 53, 18
0, 54, 53, 18
0, 55, 53, 18
0, 56, 53, 18
0, 57, 53, 18
0, 58, 53, 18
0, 59, 53, 18
0, 60, 53, 18
0, 61, 53, 18
0, 62, 53, 31
0, 63, 53, 31
0, 48, 54, 22
0, 49, 54, 22
0, 50, 54, 22
0, 51, 54, 22
0, 52, 54, 22
0, 53, 54, 22
0, 54, 54, 22
0, 55, 54, 22
0, 56, 54, 22
0, 57, 54, 22
0, 58, 54, 22
0, 59, 54, 22
0, 60, 54, 18
0, 61, 54, 18
0, 62, 54, 31
0, 63, 54, 31
0, 48, 55, 22
0, 49, 55, 22
0, 50, 55, 22
0, 51, 55, 22
0, 52, 55, 22
0, 53, 55, 22
0, 54, 55, 22
0, 55, 55, 22
0, 56, 55, 22
0, 57, 55, 22
0, 58, 55, 22
0, 59, 55, 22
0, 60, 55, 18
0, 61, 55, 18
0, 62, 55, 31
0, 63, 55, 31
0, 48, 56, 18
0, 49, 56, 18
0, 50, 56, 18
0, 51, 56, 18
0, 52, 56, 18
0, 53, 56, 18
0, 54, 56, 18
0, 55, 56, 18
0, 56, 56, 18
0, 57, 56, 18
0, 58, 56, 18
0, 59, 56, 18
0, 60, 56, 18
0, 61, 56, 18
0, 62, 56, 31
0, 63, 56, 31
0, 48, 57, 18
0, 49, 57, 18
0, 50, 57, 18
0, 51, 57, 18
0, 52, 57, 18
0, 53, 57, 18
0, 54, 57, 18
0, 55, 57, 18
0, 56, 57, 18
0, 57, 57, 18
0, 58, 57, 18
0, 59, 57, 18
0, 60, 57, 18
0, 61, 57, 18
0, 62, 57, 31
0, 63, 57, 31
0, 48, 58, 18
0, 49, 58, 18
0, 50, 58, 18
0, 51, 58, 18
0, 52, 58, 18
0, 53, 58, 18
0, 54, 58, 18
0, 55, 58, 18
0, 56, 58, 18
0, 57, 58, 18
0, 58, 58, 18
0, 59, 58, 18
0, 60, 58, 18
0, 61, 58, 18
0, 62, 58, 31
0, 63, 58, 31
0, 48, 59, 31
0, 49, 59, 31
0, 50, 59, 18
0, 51, 59, 18
0, 52, 59, 18
0, 53, 59, 18
0, 54, 59, 31
0, 55, 59, 31
0, 56, 59, 31
0, 57, 59, 31
0, 58, 59, 18
0, 59, 59, 18
0, 60, 59, 18
0, 61, 59, 18
0, 62, 59, 31
0, 63, 59, 31
0, 48, 60, 31
0, 49, 60, 31
0, 50, 60, 18
0, 51, 60, 18
0, 52, 60, 18
0, 53, 60, 18
0, 54, 60, 31
0, 55, 60, 31
0, 56, 60, 31
0, 57, 60, 31
0, 58, 60, 18
0, 59, 60, 18
0, 60, 60, 18
0, 61, 60, 18
0, 62, 60, 31
0, 63, 60, 31
0, 48, 61, 18
0, 49, 61, 18
0, 50, 61, 18
0, 51, 61, 18
0, 52, 61, 18
0, 53, 61, 18
0, 54, 61, 18
0, 55, 61, 18
0, 56, 61, 18
0, 57, 61, 18
0, 58, 61, 18
0, 59, 61, 18
0, 60, 61, 18
0, 61, 61, 18
0, 62, 61, 18
0, 63, 61, 18
0, 48, 62, 18
0, 49, 62, 18
0, 50, 62, 18
0, 51, 62, 18
0, 52, 62, 18
0, 53, 62, 18
0, 54, 62, 18
0, 55, 62, 18
0, 56, 62, 18
0, 57, 62, 18
0, 58, 62, 18
0, 59, 62, 18
0, 60, 62, 18
0, 61, 62, 18
0, 62, 62, 18
0, 63, 62, 18
0, 48, 63, 18
0, 49, 63, 18
0, 50, 63, 18
0, 51, 63, 18
0, 52, 63, 18
0, 53, 63, 18
0, 54, 63, 18
0, 55, 63, 18
0, 56, 63, 18
0, 57, 63, 18
0, 58, 63, 18
0, 59, 63, 18
0, 60, 63, 18
0, 61, 63, 18
0, 62, 63, 18
0, 63, 63, 18
0, 64, 48, 22
0, 65, 48, 22
0, 66, 48, 18
0, 67, 48, 18
0, 68, 48, 18
0, 69, 48, 18
0, 70, 48, 18
0, 71, 48, 18
0, 72, 48, 18
0, 73, 48, 18
0, 74, 48, 18
0, 75, 48, 22
0, 76, 48, 22
0, 77, 48, 22
0, 78, 48, 22
0, 79, 48, 18
0, 64, 49, 22
0, 65, 49, 22
0, 66, 49, 18
0, 67, 49, 18
0, 68, 49, 18
0, 69, 49, 18
0, 70, 49, 18
0, 71, 49, 18
0, 72, 49, 18
0, 73, 49, 18
0, 74, 49, 18
0, 75, 49, 22
0, 76, 49, 22
0, 77, 49, 22
0, 78, 49, 22
0, 79, 49, 18
0, 64, 50, 22
0, 65, 50, 22
0, 66, 50, 18
0, 67, 50, 18
0, 68, 50, 18
0, 69, 50, 18
0, 70, 50, 18
0, 71, 50, 18
0, 72, 50, 18
0, 73, 50, 18
0, 74, 50, 18
0, 75, 50, 22
0, 76, 50, 22
0, 77, 50, 22
0, 78, 50, 22
0, 79, 50, 18
0, 64, 51, 21
0, 65, 51, 21
0, 66, 51, 18
0, 67, 51, 18
0, 68, 51, 18
0, 69, 51, 18
0, 70, 51, 18
0, 71, 51, 18
0, 72, 51, 18
0, 73, 51, 18
0, 74, 51, 18
0, 75, 51, 22
0, 76, 51, 22
0, 77, 51, 22
0, 78, 51, 22
0, 79, 51, 18
0, 64, 52, 20
0, 65, 52, 20
0, 66, 52, 18
0, 67, 52, 18
0, 68, 52, 18
0, 69, 52, 18
0, 70, 52, 18
0, 71, 52, 18
0, 72, 52, 18
0, 73, 52, 18
0, 74, 52, 18
0, 75, 52, 22
0, 76, 52, 22
0, 77, 52, 22
0, 78, 52, 22
0, 79, 52, 18
0, 64, 53, 19
0, 65, 53, 19
0, 66, 53, 18
0, 67, 53, 18
0, 68, 53, 18
0, 69, 53, 18
0, 70, 53, 18
0, 71, 53, 18
0, 72, 53, 18
0, 73, 53, 18
0, 74, 53, 18
0, 75, 53, 22
0, 76, 53, 22
0, 77, 53, 22
0, 78, 53, 22
0, 79, 53, 18
0, 64, 54, 18
0, 65, 54, 18
0, 66, 54, 18
0, 67, 54, 18
0, 68, 54, 18
0, 69, 54, 18
0, 70, 54, 18
0, 71, 54, 18
0, 72, 54, 18
0, 73, 54, 18
0, 74, 54, 18
0, 75, 54, 22
0, 76, 54, 22
0, 77, 54, 22
0, 78, 54, 22
0, 79, 54, 18
0, 64, 55, 18
0, 65, 55, 18
0, 66, 55, 18
0, 67, 55, 18
0, 68, 55, 18
0, 69, 55, 18
0, 70, 55, 18
0, 71, 55, 18
0, 72, 55, 18
0, 73, 55, 18
0, 74, 55, 18
0, 75, 55, 22
0, 76, 55, 22
0, 77, 55, 22
0, 78, 55, 22
0, 79, 55, 18
0, 64, 56, 31
0, 65, 56, 31
0, 66, 56, 18
0, 67, 56, 18
0, 68, 56, 18
0, 69, 56, 18
0, 70, 56, 18
0, 71, 56, 18
0, 72, 56, 18
0, 73, 56, 18
0, 74, 56, 18
0, 75, 56, 22
0, 76, 56, 22
0, 77, 56, 22
0, 78, 56, 22
0, 79, 56, 18
0, 64, 57, 31
0, 65, 57, 31
0, 66, 57, 18
0, 67, 57, 18
0, 68, 57, 18
0, 69, 57, 18
0, 70, 57, 18
0, 71, 57, 18
0, 72, 57, 18
0, 73, 57, 18
0, 74, 57, 18
0, 75, 57, 22
0, 76, 57, 22
0, 77, 57, 22
0, 78, 57, 22
0, 79, 57, 18
0, 64, 58, 18
0, 65, 58, 18
0, 66, 58, 18
0, 67, 58, 18
0, 68, 58, 18
0, 69, 58, 18
0, 70, 58, 18
0, 71, 58, 18
0, 72, 58, 18
0, 73, 58, 18
0, 74, 58, 18
0, 75, 58, 22
0, 76, 58, 22
0, 77, 58, 22
0, 78, 58, 22
0, 79, 58, 18
0, 64, 59, 18
0, 65, 59, 18
0, 66, 59, 18
0, 67, 59, 18
0, 68, 59, 18
0, 69, 59, 18
0, 70, 59, 18
0, 71, 59, 18
0, 72, 59, 18
0, 73, 59, 31
0, 74, 59, 31
0, 75, 59, 22
0, 76, 59, 22
0, 77, 59, 22
0, 78, 59, 22
0, 79, 59, 31
0, 64, 60, 18
0, 65, 60, 18
0, 66, 60, 18
0, 67, 60, 18
0, 68, 60, 18
0, 69, 60, 18
0, 70, 60, 18
0, 71, 60, 18
0, 72, 60, 18
0, 73, 60, 31
0, 74, 60, 31
0, 75, 60, 21
0, 76, 60, 21
0, 77, 60, 21
0, 78, 60, 21
0, 79, 60, 31
0, 64, 61, 18
0, 65, 61, 18
0, 66, 61, 18
0, 67, 61, 18
0, 68, 61, 18
0, 69, 61, 18
0, 70, 61, 18
0, 71, 61, 18
0, 72, 61, 18
0, 73, 61, 31
0, 74, 61, 31
0, 75, 61, 20
0, 76, 61, 20
0, 77, 61, 20
0, 78, 61, 20
0, 79, 61, 31
0, 64, 62, 18
0, 65, 62, 18
0, 66, 62, 18
0, 67, 62, 18
0, 68, 62, 18
0, 69, 62, 18
0, 70, 62, 18
0, 71, 62, 18
0, 72, 62, 18
0, 73, 62, 31
0, 74, 62, 31
0, 75, 62, 19
0, 76, 62, 19
0, 77, 62, 19
0, 78, 62, 19
0, 79, 62, 31
0, 64, 63, 18
0, 65, 63, 18
0, 66, 63, 18
0, 67, 63, 18
0, 68, 63, 18
0, 69, 63, 18
0, 70, 63, 18
0, 71, 63, 18
0, 72, 63, 18
0, 73, 63, 18
0, 74, 63, 18
0, 75, 63, 18
0, 76, 63, 18
0, 77, 63, 18
0, 78, 63, 18
0, 79, 63, 18
0, 80, 48, 30
0, 81, 48, 30
0, 82, 48, 30
0, 83, 48, 30
0, 84, 48, 30
0, 85, 48, 30
0, 86, 48, 30
0, 87, 48, 30
0, 88, 48, 30
0, 89, 48, 30
0, 90, 48, 30
0, 91, 48, 30
0, 92, 48, 30
0, 93, 48, 30
0, 94, 48, 30
0, 95, 48, 30
0, 80, 49, 30
0, 81, 49, 30
0, 82, 49, 30
0, 83, 49, 30
0, 84, 49, 30
0, 85, 49, 30
0, 86, 49, 30
0, 87, 49, 30
0, 88, 49, 30
0, 89, 49, 30
0, 90, 49, 30
0, 91, 49, 30
0, 92, 49, 30
0, 93, 49, 30
0, 94, 49, 30
0, 95, 49, 30
0, 80, 50, 16
0, 81, 50, 16
0, 82, 50, 18
0, 83, 50, 18
0, 84, 50, 18
0, 85, 50, 18
0, 86, 50, 18
0, 87, 50, 18
0, 88, 50, 18
0, 89, 50, 18
0, 90, 50, 18
0, 91, 50, 18
0, 92, 50, 18
0, 93, 50, 18
0, 94, 50, 18
0, 95, 50, 18
0, 80, 51, 16
0, 81, 51, 16
0, 82, 51, 18
0, 83, 51, 18
0, 84, 51, 18
0, 85, 51, 18
0, 86, 51, 18
0, 87, 51, 18
0, 88, 51, 18
0, 89, 51, 18
0, 90, 51, 18
0, 91, 51, 18
0, 92, 51, 18
0, 93, 51, 18
0, 94, 51, 18
0, 95, 51, 18
0, 80, 52, 16
0, 81, 52, 16
0, 82, 52, 18
0, 83, 52, 18
0, 84, 52, 18
0, 85, 52, 18
0, 86, 52, 18
0, 87, 52, 18
0, 88, 52, 18
0, 89, 52, 18
0, 90, 52, 18
0, 91, 52, 18
0, 92, 52, 18
0, 93, 52, 18
0, 94, 52, 18
0, 95, 52, 18
0, 80, 53, 16
0, 81, 53, 16
0, 82, 53, 18
0, 83, 53, 18
0, 84, 53, 18
0, 85, 53, 18
0, 86, 53, 18
0, 87, 53, 18
0, 88, 53, 18
0, 89, 53, 18
0, 90, 53, 18
0, 91, 53, 18
0, 92, 53, 18
0, 93, 53, 18
0, 94, 53, 18
0, 95, 53, 18
0, 80, 54, 16
0, 81, 54, 16
0, 82, 54, 18
0, 83, 54, 18
0, 84, 54, 18
0, 85, 54, 18
0, 86, 54, 18
0, 87, 54, 22
0, 88, 54, 22
0, 89, 54, 22
0, 90, 54, 22
0, 91, 54, 18
0, 92, 54, 18
0, 93, 54, 18
0, 94, 54, 18
0, 95, 54, 18
0, 80, 55, 16
0, 81, 55, 16
0, 82, 55, 18
0, 83, 55, 18
0, 84, 55, 18
0, 85, 55, 18
0, 86, 55, 18
0, 87, 55, 22
0, 88, 55, 22
0, 89, 55, 22
0, 90, 55, 22
0, 91, 55, 18
0, 92, 55, 18
0, 93, 55, 18
0, 94, 55, 18
0, 95, 55, 18
0, 80, 56, 16
0, 81, 56, 16
0, 82, 56, 18
0, 83, 56, 18
0, 84, 56, 18
0, 85, 56, 18
0, 86, 56, 18
0, 87, 56, 22
0, 88, 56, 22
0, 89, 56, 22
0, 90, 56, 22
0, 91, 56, 18
0, 92, 56, 18
0, 93, 56, 18
0, 94, 56, 18
0, 95, 56, 18
0, 80, 57, 16
0, 81, 57, 16
0, 82, 57, 18
0, 83, 57, 18
0, 84, 57, 18
0, 85, 57, 18
0, 86, 57, 18
0, 87, 57, 18
0, 88, 57, 18
0, 89, 57, 18
0, 90, 57, 18
0, 91, 57, 18
0, 92, 57, 18
0, 93, 57, 18
0, 94, 57, 18
0, 95, 57, 18
0, 80, 58, 16
0, 81, 58, 16
0, 82, 58, 18
0, 83, 58, 18
0, 84, 58, 18
0, 85, 58, 18
0, 86, 58, 18
0, 87, 58, 18
0, 88, 58, 18
0, 89, 58, 18
0, 90, 58, 18
0, 91, 58, 18
0, 92, 58, 18
0, 93, 58, 18
0, 94, 58, 18
0, 95, 58, 18
0, 80, 59, 16
0, 81, 59, 16
0, 82, 59, 18
0, 83, 59, 18
0, 84, 59, 18
0, 85, 59, 18
0, 86, 59, 18
0, 87, 59, 18
0, 88, 59, 18
0, 89, 59, 18
0, 90, 59, 18
0, 91, 59, 18
0, 92, 59, 18
0, 93, 59, 18
0, 94, 59, 18
0, 95, 59, 18
0, 80, 60, 16
0, 81, 60, 16
0, 82, 60, 18
0, 83, 60, 18
0, 84, 60, 18
0, 85, 60, 18
0, 86, 60, 18
0, 87, 60, 18
0, 88, 60, 20
0, 89, 60, 20
0, 90, 60, 18
0, 91, 60, 18
0, 92, 60, 18
0, 93, 60, 18
0, 94, 60, 18
0, 95, 60, 18
0, 80, 61, 16
0, 81, 61, 16
0, 82, 61, 22
0, 83, 61, 22
0, 84, 61, 22
0, 85, 61, 22
0, 86, 61, 18
0, 87, 61, 18
0, 88, 61, 20
0, 89, 61, 20
0, 90, 61, 18
0, 91, 61, 18
0, 92, 61, 22
0, 93, 61, 22
0, 94, 61, 22
0, 95, 61, 22
0, 80, 62, 16
0, 81, 62, 16
0, 82, 62, 22
0, 83, 62, 22
0, 84, 62, 22
0, 85, 62, 22
0, 86, 62, 18
0, 87, 62, 18
0, 88, 62, 20
0, 89, 62, 20
0, 90, 62, 18
0, 91, 62, 18
0, 92, 62, 22
0, 93, 62, 22
0, 94, 62, 22
0, 95, 62, 22
0, 80, 63, 16
0, 81, 63, 16
0, 82, 63, 22
0, 83, 63, 22
0, 84, 63, 22
0, 85, 63, 22
0, 86, 63, 18
0, 87, 63, 18
0, 88, 63, 20
0, 89, 63, 20
0, 90, 63, 18
0, 91, 63, 18
0, 92, 63, 22
0, 93, 63, 22
0, 94, 63, 22
0, 95, 63, 22
0, 96, 48, 30
0, 97, 48, 30
0, 98, 48, 30
0, 99, 48, 30
0, 100, 48, 30
0, 101, 48, 30
0, 102, 48, 30
0, 103, 48, 30
0, 104, 48, 30
0, 105, 48, 30
0, 106, 48, 30
0, 107, 48, 30
0, 108, 48, 30
0, 109, 48, 30
0, 110, 48, 30
0, 111, 48, 30
0, 96, 49, 30
0, 97, 49, 30
0, 98, 49, 30
0, 99, 49, 30
0, 100, 49, 30
0, 101, 49, 30
0, 102, 49, 30
0, 103, 49, 30
0, 104, 49, 30
0, 105, 49, 30
0, 106, 49, 30
0, 107, 49, 30
0, 108, 49, 30
0, 109, 49, 30
0, 110, 49, 30
0, 111, 49, 30
0, 96, 50, 31
0, 97, 50, 31
0, 98, 50, 18
0, 99, 50, 18
0, 100, 50, 18
0, 101, 50, 18
0, 102, 50, 18
0, 103, 50, 18
0, 104, 50, 18
0, 105, 50, 18
0, 106, 50, 18
0, 107, 50, 18
0, 108, 50, 18
0, 109, 50, 18
0, 110, 50, 18
0, 111, 50, 18
0, 96, 51, 31
0, 97, 51, 31
0, 98, 51, 18
0, 99, 51, 18
0, 100, 51, 18
0, 101, 51, 18
0, 102, 51, 18
0, 103, 51, 18
0, 104, 51, 18
0, 105, 51, 18
0, 106, 51, 18
0, 107, 51, 18
0, 108, 51, 18
0, 109, 51, 18
0, 110, 51, 18
0, 111, 51, 18
0, 96, 52, 31
0, 97, 52, 31
0, 98, 52, 18
0, 99, 52, 18
0, 100, 52, 18
0, 101, 52, 18
0, 102, 52, 18
0, 103, 52, 18
0, 104, 52, 18
0, 105, 52, 18
0, 106, 52, 18
0, 107, 52, 18
0, 108, 52, 18
0, 109, 52, 18
0, 110, 52, 18
0, 111, 52, 18
0, 96, 53, 18
0, 97, 53, 18
0, 98, 53, 18
0, 99, 53, 18
0, 100, 53, 18
0, 101, 53, 18
0, 102, 53, 18
0, 103, 53, 18
0, 104, 53, 18
0, 105, 53, 18
0, 106, 53, 18
0, 107, 53, 18
0, 108, 53, 18
0, 109, 53, 18
0, 110, 53, 18
0, 111, 53, 18
0, 96, 54, 18
0, 97, 54, 18
0, 98, 54, 18
0, 99, 54, 18
0, 100, 54, 18
0, 101, 54, 18
0, 102, 54, 18
0, 103, 54, 18
0, 104, 54, 18
0, 105, 54, 18
0, 106, 54, 18
0, 107, 54, 18
0, 108, 54, 18
0, 109, 54, 18
0, 110, 54, 18
0, 111, 54, 18
0, 96, 55, 31
0, 97, 55, 31
0, 98, 55, 18
0, 99, 55, 18
0, 100, 55, 18
0, 101, 55, 18
0, 102, 55, 18
0, 103, 55, 18
0, 104, 55, 18
0, 105, 55, 18
0, 106, 55, 18
0, 107, 55, 18
0, 108, 55, 18
0, 109, 55, 18
0, 110, 55, 18
0, 111, 55, 18
0, 96, 56, 31
0, 97, 56, 31
0, 98, 56, 18
0, 99, 56, 18
0, 100, 56, 18
0, 101, 56, 18
0, 102, 56, 18
0, 103, 56, 18
0, 104, 56, 18
0, 105, 56, 18
0, 106, 56, 18
0, 107, 56, 18
0, 108, 56, 18
0, 109, 56, 18
0, 110, 56, 18
0, 111, 56, 18
0, 96, 57, 31
0, 97, 57, 31
0, 98, 57, 18
0, 99, 57, 18
0, 100, 57, 18
0, 101, 57, 18
0, 102, 57, 18
0, 103, 57, 18
0, 104, 57, 18
0, 105, 57, 18
0, 106, 57, 18
0, 107, 57, 18
0, 108, 57, 18
0, 109, 57, 18
0, 110, 57, 18
0, 111, 57, 18
0, 96, 58, 31
0, 97, 58, 31
0, 98, 58, 18
0, 99, 58, 18
0, 100, 58, 18
0, 101, 58, 18
0, 102, 58, 18
0, 103, 58, 18
0, 104, 58, 18
0, 105, 58, 18
0, 106, 58, 18
0, 107, 58, 18
0, 108, 58, 18
0, 109, 58, 18
0, 110, 58, 18
0, 111, 58, 18
0, 96, 59, 31
0, 97, 59, 31
0, 98, 59, 18
0, 99, 59, 18
0, 100, 59, 18
0, 101, 59, 18
0, 102, 59, 18
0, 103, 59, 18
0, 104, 59, 18
0, 105, 59, 18
0, 106, 59, 18
0, 107, 59, 18
0, 108, 59, 18
0, 109, 59, 18
0, 110, 59, 18
0, 111, 59, 18
0, 96, 60, 31
0, 97, 60, 31
0, 98, 60, 18
0, 99, 60, 18
0, 100, 60, 18
0, 101, 60, 18
0, 102, 60, 18
0, 103, 60, 18
0, 104, 60, 18
0, 105, 60, 18
0, 106, 60, 18
0, 107, 60, 18
0, 108, 60, 18
0, 109, 60, 18
0, 110, 60, 18
0, 111, 60, 18
0, 96, 61, 31
0, 97, 61, 31
0, 98, 61, 18
0, 99, 61, 18
0, 100, 61, 18
0, 101, 61, 18
0, 102, 61, 18
0, 103, 61, 18
0, 104, 61, 18
0, 105, 61, 18
0, 106, 61, 18
0, 107, 61, 18
0, 108, 61, 18
0, 109, 61, 18
0, 110, 61, 18
0, 111, 61, 18
0, 96, 62, 31
0, 97, 62, 31
0, 98, 62, 18
0, 99, 62, 18
0, 100, 62, 18
0, 101, 62, 18
0, 102, 62, 18
0, 103, 62, 18
0, 104, 62, 18
0, 105, 62, 18
0, 106, 62, 18
0, 107, 62, 18
0, 108, 62, 18
0, 109, 62, 18
0, 110, 62, 18
0, 111, 62, 18
0, 96, 63, 31
0, 97, 63, 31
0, 98, 63, 18
0, 99, 63, 18
0, 100, 63, 18
0, 101, 63, 18
0, 102, 63, 18
0, 103, 63, 18
0, 104, 63, 18
0, 105, 63, 18
0, 106, 63, 18
0, 107, 63, 18
0, 108, 63, 18
0, 109, 63, 18
0, 110, 63, 18
0, 111, 63, 18
0, 112, 48, 30
0, 113, 48, 30
0, 114, 48, 30
0, 115, 48, 30
